chr	pos	eQTL_p	GWAS_p	KG_AF1	KG_AF2	CEU_AF1	CEU_AF2	KG_MAF	CEU_MAF
11	34337339	0.384287203851533	0.15	0.88099	0.11901	0.847826	0.152174	0.11901	0.152174
11	34337400	0.147891134215826	0.13	0.964257	0.0357428	0.956522	0.0434783	0.0357428	0.0434783
11	34337564	0.194821052748136	0.42	0.265176	0.734824	0.521739	0.478261	0.265176	0.478261
11	34337707	0.374120577820082	0.76	0.979433	0.0205671	0.934783	0.0652174	0.0205671	0.0652174
11	34338180	0.208125119590927	0.58	0.910144	0.0898562	0.884058	0.115942	0.0898562	0.115942
11	34338342	0.0125562091329713	0.29	0.938898	0.0611022	0.876812	0.123188	0.0611022	0.123188
11	34338766	0.348419044132217	0.18	0.0882588	0.911741	0.166667	0.833333	0.0882588	0.166667
11	34339024	0.0353670181007546	0.32	0.928315	0.0716853	0.978261	0.0217391	0.0716853	0.0217391
11	34339240	0.572599378661135	0.98	0.976038	0.0239617	0.92029	0.0797101	0.0239617	0.0797101
11	34339718	0.33127514651906	0.22	0.144968	0.855032	0.217391	0.782609	0.144968	0.217391
11	34339834	0.284607580930449	0.48	0.110224	0.889776	0.188406	0.811594	0.110224	0.188406
11	34342785	0.399066056718311	0.48	0.893371	0.106629	0.891304	0.108696	0.106629	0.108696
11	34343483	0.794789075492932	0.81	0.853435	0.146565	0.717391	0.282609	0.146565	0.282609
11	34343650	0.66319044495042	0.7	0.860024	0.139976	0.884058	0.115942	0.139976	0.115942
11	34343874	0.399066056718311	0.29	0.961262	0.038738	0.891304	0.108696	0.038738	0.108696
11	34343953	0.454777523393499	0.05	0.048722	0.951278	0.130435	0.869565	0.048722	0.130435
11	34344488	0.655325068612445	0.54	0.817093	0.182907	0.818841	0.181159	0.182907	0.181159
11	34344718	0.655325068612445	0.62	0.817093	0.182907	0.818841	0.181159	0.182907	0.181159
11	34345441	0.397105275785618	0.93	0.833666	0.166334	0.913043	0.0869565	0.166334	0.0869565
11	34345696	0.794789075492932	0.7	0.853235	0.146765	0.717391	0.282609	0.146765	0.282609
11	34347128	0.372107323318349	0.6	0.860823	0.139177	0.768116	0.231884	0.139177	0.231884
11	34349344	0.333154887007161	0.78	0.873802	0.126198	0.927536	0.0724638	0.126198	0.0724638
11	34349427	0.344977880489465	0.1	0.0505192	0.949481	0.123188	0.876812	0.0505192	0.123188
11	34349623	0.558215817889423	0.6	0.731629	0.268371	0.746377	0.253623	0.268371	0.253623
11	34349976	0.344977880489465	0.087	0.0501198	0.94988	0.123188	0.876812	0.0501198	0.123188
11	34350353	0.948388918451349	0.65	0.658746	0.341254	0.485507	0.514493	0.341254	0.485507
11	34352147	0.333154887007161	0.34	0.97484	0.0251597	0.927536	0.0724638	0.0251597	0.0724638
11	34352436	0.948388918451349	0.65	0.658946	0.341054	0.485507	0.514493	0.341054	0.485507
11	34352733	0.079897304382906	0.76	0.989617	0.0103834	0.978261	0.0217391	0.0103834	0.0217391
11	34352850	0.571288085766406	0.46	0.854034	0.145966	0.833333	0.166667	0.145966	0.166667
11	34352852	0.333154887007161	0.87	0.873403	0.126597	0.927536	0.0724638	0.126597	0.0724638
11	34353226	0.670485356046965	0.92	0.815096	0.184904	0.652174	0.347826	0.184904	0.347826
11	34354076	0.90473897397605	0.43	0.876198	0.123802	0.804348	0.195652	0.123802	0.195652
11	34354865	0.996985670185551	0.41	0.534545	0.465455	0.695652	0.304348	0.465455	0.304348
11	34354913	0.966078770379148	0.12	0.175919	0.824081	0.15942	0.84058	0.175919	0.15942
11	34355099	0.856189467100693	0.87	0.880192	0.119808	0.913043	0.0869565	0.119808	0.0869565
11	34355507	0.344977880489465	0.13	0.0501198	0.94988	0.123188	0.876812	0.0501198	0.123188
11	34356829	0.885802823477395	0.77	0.339657	0.660343	0.543478	0.456522	0.339657	0.456522
11	34357036	0.856189467100693	0.84	0.877196	0.122804	0.913043	0.0869565	0.122804	0.0869565
11	34357080	0.106001046288232	0.84	0.870407	0.129593	0.963768	0.0362319	0.129593	0.0362319
11	34358247	0.344977880489465	0.076	0.94988	0.0501198	0.876812	0.123188	0.0501198	0.123188
11	34358300	0.966078770379148	0.13	0.819888	0.180112	0.84058	0.15942	0.180112	0.15942
11	34358408	0.73588469543556	0.83	0.840256	0.159744	0.797101	0.202899	0.159744	0.202899
11	34358476	0.106001046288232	0.9	0.870008	0.129992	0.963768	0.0362319	0.129992	0.0362319
11	34358572	0.885802823477395	0.83	0.339657	0.660343	0.543478	0.456522	0.339657	0.456522
11	34359571	0.898907481468145	0.54	0.732827	0.267173	0.702899	0.297101	0.267173	0.297101
11	34359714	0.344977880489465	0.072	0.94988	0.0501198	0.876812	0.123188	0.0501198	0.123188
11	34360235	0.292973913451606	0.25	0.966254	0.033746	0.927536	0.0724638	0.033746	0.0724638
11	34360245	0.106001046288232	0.9	0.868411	0.131589	0.963768	0.0362319	0.131589	0.0362319
11	34360470	0.823281145053043	0.18	0.984824	0.0151757	0.949275	0.0507246	0.0151757	0.0507246
11	34361786	0.344977880489465	0.061	0.950679	0.0493211	0.876812	0.123188	0.0493211	0.123188
11	34361880	0.344977880489465	0.061	0.950679	0.0493211	0.876812	0.123188	0.0493211	0.123188
11	34362545	0.344977880489465	0.057	0.950679	0.0493211	0.876812	0.123188	0.0493211	0.123188
11	34362770	0.885802823477395	0.79	0.33726	0.66274	0.543478	0.456522	0.33726	0.456522
11	34362999	0.663243169229481	0.86	0.840056	0.159944	0.789855	0.210145	0.159944	0.210145
11	34363452	0.344977880489465	0.084	0.950679	0.0493211	0.876812	0.123188	0.0493211	0.123188
11	34363614	0.344977880489465	0.088	0.950679	0.0493211	0.876812	0.123188	0.0493211	0.123188
11	34363768	0.856189467100693	0.83	0.929513	0.0704872	0.913043	0.0869565	0.0704872	0.0869565
11	34364111	0.856189467100693	0.66	0.929912	0.0700879	0.913043	0.0869565	0.0700879	0.0869565
11	34364133	0.60058934186624	0.94	0.604433	0.395567	0.652174	0.347826	0.395567	0.347826
11	34364512	0.346326917768907	0.71	0.803514	0.196486	0.942029	0.057971	0.196486	0.057971
11	34364620	0.662340505202871	0.87	0.174321	0.825679	0.318841	0.681159	0.174321	0.318841
11	34366302	0.996457806889226	0.25	0.871805	0.128195	0.789855	0.210145	0.128195	0.210145
11	34366431	0.8606285133103	0.81	0.332268	0.667732	0.507246	0.492754	0.332268	0.492754
11	34366667	0.346326917768907	0.9	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34366783	0.346326917768907	0.83	0.790335	0.209665	0.942029	0.057971	0.209665	0.057971
11	34367033	0.346326917768907	0.99	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367176	0.346326917768907	1	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367362	0.346326917768907	0.86	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367362	0.346326917768907	0.86	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367363	0.346326917768907	0.86	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367363	0.346326917768907	0.86	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367363	0.346326917768907	0.86	0.790735	0.209265	0.942029	0.057971	0.209265	0.057971
11	34367522	0.346326917768907	0.98	0.790335	0.209665	0.942029	0.057971	0.209665	0.057971
11	34367661	0.346326917768907	1	0.790136	0.209864	0.942029	0.057971	0.209864	0.057971
11	34368214	0.856189467100693	0.85	0.916334	0.0836661	0.913043	0.0869565	0.0836661	0.0869565
11	34368417	0.346326917768907	0.99	0.790335	0.209665	0.942029	0.057971	0.209665	0.057971
11	34368750	0.346326917768907	0.83	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34368940	0.689262891711189	0.84	0.332668	0.667332	0.5	0.5	0.332668	0.5
11	34368962	0.996457806889226	0.24	0.850439	0.149561	0.789855	0.210145	0.149561	0.210145
11	34369054	0.878890882291774	0.9	0.915136	0.0848642	0.905797	0.0942029	0.0848642	0.0942029
11	34369938	0.346326917768907	0.86	0.787939	0.212061	0.942029	0.057971	0.212061	0.057971
11	34370236	0.856189467100693	0.81	0.915935	0.0840655	0.913043	0.0869565	0.0840655	0.0869565
11	34370549	0.893477258384399	0.76	0.342452	0.657548	0.521739	0.478261	0.342452	0.478261
11	34370607	0.346326917768907	0.94	0.787939	0.212061	0.942029	0.057971	0.212061	0.057971
11	34370668	0.893477258384399	0.74	0.342851	0.657149	0.521739	0.478261	0.342851	0.478261
11	34370840	0.893477258384399	0.72	0.360024	0.639976	0.521739	0.478261	0.360024	0.478261
11	34371084	0.856189467100693	0.79	0.919529	0.0804712	0.913043	0.0869565	0.0804712	0.0869565
11	34371398	0.856189467100693	0.66	0.916134	0.0838658	0.913043	0.0869565	0.0838658	0.0869565
11	34371557	0.346326917768907	0.9	0.801318	0.198682	0.942029	0.057971	0.198682	0.057971
11	34371779	0.346326917768907	0.98	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34371918	0.996457806889226	0.29	0.870407	0.129593	0.789855	0.210145	0.129593	0.210145
11	34372094	0.346326917768907	0.95	0.789736	0.210264	0.942029	0.057971	0.210264	0.057971
11	34372621	0.856189467100693	0.71	0.916933	0.0830671	0.913043	0.0869565	0.0830671	0.0869565
11	34372865	0.346326917768907	0.88	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34372970	0.346326917768907	0.99	0.789537	0.210463	0.942029	0.057971	0.210463	0.057971
11	34373057	0.346326917768907	0.87	0.789736	0.210264	0.942029	0.057971	0.210264	0.057971
11	34373285	0.346326917768907	0.84	0.789537	0.210463	0.942029	0.057971	0.210463	0.057971
11	34373293	0.346326917768907	0.96	0.789537	0.210463	0.942029	0.057971	0.210463	0.057971
11	34373294	0.346326917768907	0.96	0.789736	0.210264	0.942029	0.057971	0.210264	0.057971
11	34373294	0.346326917768907	0.96	0.789736	0.210264	0.942029	0.057971	0.210264	0.057971
11	34373380	0.346326917768907	0.83	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34373406	0.346326917768907	0.83	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34373443	0.346326917768907	0.83	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34373463	0.346326917768907	0.83	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34373828	0.346326917768907	0.95	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34373974	0.346326917768907	0.9	0.789936	0.210064	0.942029	0.057971	0.210064	0.057971
11	34374116	0.346326917768907	0.83	0.801518	0.198482	0.942029	0.057971	0.198482	0.057971
11	34374207	0.346326917768907	0.83	0.789537	0.210463	0.942029	0.057971	0.210463	0.057971
11	34374297	0.346326917768907	0.81	0.79373	0.20627	0.942029	0.057971	0.20627	0.057971
11	34374980	0.346326917768907	0.73	0.79393	0.20607	0.942029	0.057971	0.20607	0.057971
11	34375450	0.134394237972012	0.44	0.832468	0.167532	0.804348	0.195652	0.167532	0.195652
11	34375880	0.346326917768907	0.82	0.811102	0.188898	0.942029	0.057971	0.188898	0.057971
11	34375887	0.346326917768907	0.89	0.803914	0.196086	0.942029	0.057971	0.196086	0.057971
11	34376317	0.346326917768907	0.78	0.811701	0.188299	0.942029	0.057971	0.188299	0.057971
11	34376882	0.256167334685346	0.27	0.822284	0.177716	0.789855	0.210145	0.177716	0.210145
11	34377086	0.346326917768907	0.89	0.820487	0.179513	0.942029	0.057971	0.179513	0.057971
11	34377114	0.346326917768907	0.89	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34378218	0.185407965203597	0.73	0.932109	0.0678914	0.934783	0.0652174	0.0678914	0.0652174
11	34378381	0.346326917768907	0.89	0.821086	0.178914	0.942029	0.057971	0.178914	0.057971
11	34379220	0.346326917768907	0.9	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34379275	0.346326917768907	0.87	0.820088	0.179912	0.942029	0.057971	0.179912	0.057971
11	34379280	0.476017361719501	0.9	0.886581	0.113419	0.898551	0.101449	0.113419	0.101449
11	34379503	0.346326917768907	0.82	0.820887	0.179113	0.942029	0.057971	0.179113	0.057971
11	34379613	0.52302145318929	0.46	0.884185	0.115815	0.913043	0.0869565	0.115815	0.0869565
11	34380446	0.346326917768907	0.88	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34380454	0.346326917768907	0.88	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34380706	0.426980413205719	0.88	0.0876597	0.91234	0.144928	0.855072	0.0876597	0.144928
11	34380727	0.346326917768907	0.88	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34381255	0.346326917768907	0.91	0.821086	0.178914	0.942029	0.057971	0.178914	0.057971
11	34381257	0.346326917768907	0.92	0.821086	0.178914	0.942029	0.057971	0.178914	0.057971
11	34381257	0.346326917768907	0.92	0.821086	0.178914	0.942029	0.057971	0.178914	0.057971
11	34382060	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34382115	0.346326917768907	0.81	0.815895	0.184105	0.942029	0.057971	0.184105	0.057971
11	34382115	0.346326917768907	0.81	0.815895	0.184105	0.942029	0.057971	0.184105	0.057971
11	34382156	0.346326917768907	0.92	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34382332	0.346326917768907	0.84	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34382756	0.397942070009588	0.44	0.838458	0.161542	0.804348	0.195652	0.161542	0.195652
11	34383657	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34383672	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34383858	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34384033	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34384343	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34384576	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34384722	0.870253304918457	0.73	0.685304	0.314696	0.528986	0.471014	0.314696	0.471014
11	34384728	0.52302145318929	0.48	0.884585	0.115415	0.913043	0.0869565	0.115415	0.0869565
11	34385143	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34385622	0.346326917768907	0.86	0.820687	0.179313	0.942029	0.057971	0.179313	0.057971
11	34385970	0.445494069628063	0.73	0.959864	0.0401358	0.862319	0.137681	0.0401358	0.137681
11	34386060	0.749493470211355	0.62	0.572684	0.427316	0.427536	0.572464	0.427316	0.427536
11	34386299	0.346326917768907	0.95	0.821286	0.178714	0.942029	0.057971	0.178714	0.057971
11	34386500	0.346326917768907	0.85	0.820487	0.179513	0.942029	0.057971	0.179513	0.057971
11	34386613	0.313303157438041	1	0.809704	0.190296	0.927536	0.0724638	0.190296	0.0724638
11	34387372	0.173983587870921	0.88	0.961262	0.038738	0.869565	0.130435	0.038738	0.130435
11	34387529	0.598023469983892	0.79	0.376398	0.623602	0.152174	0.847826	0.376398	0.152174
11	34387529	0.598023469983892	0.79	0.376398	0.623602	0.152174	0.847826	0.376398	0.152174
11	34388753	0.173983587870921	0.78	0.961262	0.038738	0.869565	0.130435	0.038738	0.130435
11	34389023	0.397942070009588	0.97	0.770367	0.229633	0.804348	0.195652	0.229633	0.195652
11	34389258	0.397942070009588	0.93	0.832069	0.167931	0.804348	0.195652	0.167931	0.195652
11	34390376	0.397942070009588	0.96	0.770567	0.229433	0.804348	0.195652	0.229433	0.195652
11	34390581	0.397942070009588	0.96	0.770767	0.229233	0.804348	0.195652	0.229233	0.195652
11	34390828	0.397942070009588	0.96	0.770567	0.229433	0.804348	0.195652	0.229433	0.195652
11	34391228	0.397942070009588	0.97	0.770367	0.229633	0.804348	0.195652	0.229633	0.195652
11	34391604	0.397942070009588	0.94	0.819688	0.180312	0.804348	0.195652	0.180312	0.195652
11	34391701	0.397942070009588	0.85	0.801118	0.198882	0.804348	0.195652	0.198882	0.195652
11	34391717	0.397942070009588	0.91	0.770367	0.229633	0.804348	0.195652	0.229633	0.195652
11	34391847	0.173983587870921	0.82	0.961062	0.0389377	0.869565	0.130435	0.0389377	0.130435
11	34392088	0.598023469983892	0.57	0.186502	0.813498	0.152174	0.847826	0.186502	0.152174
11	34392128	0.397942070009588	0.96	0.770567	0.229433	0.804348	0.195652	0.229433	0.195652
11	34392628	0.52302145318929	0.39	0.891773	0.108227	0.913043	0.0869565	0.108227	0.0869565
11	34392928	0.397942070009588	0.95	0.757388	0.242612	0.804348	0.195652	0.242612	0.195652
11	34393968	0.551897076195299	0.67	0.353035	0.646965	0.434783	0.565217	0.353035	0.434783
11	34394466	0.397942070009588	0.96	0.795927	0.204073	0.804348	0.195652	0.204073	0.195652
11	34394641	0.464218538494439	0.47	0.988019	0.0119808	0.942029	0.057971	0.0119808	0.057971
11	34394696	0.397942070009588	0.87	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34394964	0.397942070009588	0.94	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34394965	0.397942070009588	0.94	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34394965	0.397942070009588	0.94	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34394965	0.397942070009588	0.94	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34396300	0.427640099924621	0.58	0.78155	0.21845	0.818841	0.181159	0.21845	0.181159
11	34396539	0.250922716459661	0.43	0.833666	0.166334	0.884058	0.115942	0.166334	0.115942
11	34397020	0.427640099924621	0.58	0.780152	0.219848	0.818841	0.181159	0.219848	0.181159
11	34397155	0.427640099924621	0.58	0.780351	0.219649	0.818841	0.181159	0.219649	0.181159
11	34397742	0.427640099924621	0.51	0.780351	0.219649	0.818841	0.181159	0.219649	0.181159
11	34398171	0.397942070009588	0.97	0.765775	0.234225	0.804348	0.195652	0.234225	0.195652
11	34398431	0.397942070009588	0.99	0.765575	0.234425	0.804348	0.195652	0.234425	0.195652
11	34398577	0.22096836047636	0.77	0.864617	0.135383	0.702899	0.297101	0.135383	0.297101
11	34398786	0.513140052347779	0.95	0.805711	0.194289	0.811594	0.188406	0.194289	0.188406
11	34399002	0.173983587870921	0.8	0.961062	0.0389377	0.869565	0.130435	0.0389377	0.130435
11	34399185	0.551897076195299	0.62	0.351438	0.648562	0.434783	0.565217	0.351438	0.434783
11	34399619	0.22096836047636	0.77	0.867013	0.132987	0.702899	0.297101	0.132987	0.297101
11	34399632	0.397942070009588	0.97	0.765375	0.234625	0.804348	0.195652	0.234625	0.195652
11	34399817	0.397942070009588	0.97	0.757388	0.242612	0.804348	0.195652	0.242612	0.195652
11	34400322	0.397942070009588	0.97	0.757388	0.242612	0.804348	0.195652	0.242612	0.195652
11	34400348	0.397942070009588	0.97	0.757388	0.242612	0.804348	0.195652	0.242612	0.195652
11	34401083	0.397942070009588	0.98	0.787939	0.212061	0.804348	0.195652	0.212061	0.195652
11	34401113	0.397942070009588	0.97	0.757188	0.242812	0.804348	0.195652	0.242812	0.195652
11	34401161	0.397942070009588	0.97	0.757188	0.242812	0.804348	0.195652	0.242812	0.195652
11	34401708	0.52302145318929	0.39	0.894169	0.105831	0.913043	0.0869565	0.105831	0.0869565
11	34401991	0.397942070009588	0.97	0.757388	0.242612	0.804348	0.195652	0.242612	0.195652
11	34402592	0.397942070009588	0.97	0.765775	0.234225	0.804348	0.195652	0.234225	0.195652
11	34402692	0.134261723447481	0.92	0.160743	0.839257	0.318841	0.681159	0.160743	0.318841
11	34402778	0.513140052347779	0.96	0.805711	0.194289	0.811594	0.188406	0.194289	0.188406
11	34402939	0.513140052347779	0.92	0.805711	0.194289	0.811594	0.188406	0.194289	0.188406
11	34403495	0.173983587870921	0.77	0.961062	0.0389377	0.869565	0.130435	0.0389377	0.130435
11	34404382	0.218179393125043	0.68	0.921326	0.0786741	0.876812	0.123188	0.0786741	0.123188
11	34404491	0.513140052347779	0.92	0.804313	0.195687	0.811594	0.188406	0.195687	0.188406
11	34404754	0.427640099924621	0.41	0.779952	0.220048	0.818841	0.181159	0.220048	0.181159
11	34405010	0.681368018932803	0.94	0.886981	0.113019	0.905797	0.0942029	0.113019	0.0942029
11	34405013	0.380703450413618	0.46	0.548522	0.451478	0.586957	0.413043	0.451478	0.413043
11	34405048	0.580589641613104	0.88	0.34385	0.65615	0.5	0.5	0.34385	0.5
11	34405407	0.397942070009588	0.95	0.813898	0.186102	0.804348	0.195652	0.186102	0.195652
11	34405546	0.346326917768907	0.79	0.844449	0.155551	0.942029	0.057971	0.155551	0.057971
11	34407662	0.124919820196086	0.52	0.947085	0.0529153	0.963768	0.0362319	0.0529153	0.0362319
11	34409331	0.52302145318929	0.42	0.890775	0.109225	0.913043	0.0869565	0.109225	0.0869565
11	34409822	0.433107941923727	0.31	0.597644	0.402356	0.652174	0.347826	0.402356	0.347826
11	34410017	0.681368018932803	0.85	0.877596	0.122404	0.905797	0.0942029	0.122404	0.0942029
11	34410924	0.858393335820786	0.62	0.340056	0.659944	0.471014	0.528986	0.340056	0.471014
11	34411194	0.199607151759481	0.91	0.821685	0.178315	0.818841	0.181159	0.178315	0.181159
